ProductID,ProductName,CountryCodeID,CountryName,Unit,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,ColourCode
133262,Bank Nonperforming Loans to Total Gross Loans,280,South Korea,%,,,,,,,,,,,,,,,,,,,,,,,,8.9,3.4,2.4,2.6,1.9,1.2,0.8,0.7,0.6,0.6,0.6,0.5,0.6,0.7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,525,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,236,Spain,%,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.9,1.1,1.0,0.8,0.8,0.7,0.9,2.8,4.1,4.7,6.0,7.5,8.2,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,277,Sri Lanka,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,3.6,5.2,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,281,St Kitts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,287,St Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,385,St Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,350,Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,358,Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,362,Swaziland,%,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,7.0,7.7,7.5,7.6,8.6,7.8,7.5,9.7,8.2,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,351,Sweden,%,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.5,1.2,1.9,1.1,0.8,0.1,0.1,0.5,0.8,0.8,0.7,0.7,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,191,Switzerland,%,,,,,,,,,,,,,,,,,,,,,,,,4.1,2.3,1.8,1.3,0.9,0.5,0.3,0.3,0.9,1.0,0.9,0.8,0.8,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,361,Syria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,373,Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,365,Tajikistan,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,9.6,7.5,7.2,9.5,11.7,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,374,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,364,Thailand,%,,,,,,,,,,,,,,,,,,,,,,,,17.7,11.5,15.7,13.5,11.9,9.1,8.1,7.9,5.7,5.3,3.9,2.9,2.4,2.3,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,367,Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,363,Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,370,Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,371,Tunisia,%,,,,,,,,,,,,,,,,,,,,,,,,21.6,19.2,21.4,24.2,23.6,20.9,19.3,17.6,15.5,13.2,12.1,17.4,15.9,15.3,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGCCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,368,Turkey,%,,,,,,,,,,,,,,,,,,,,,,,,9.2,29.3,12.7,11.5,6.0,4.3,3.6,3.3,3.4,5.0,3.5,2.6,2.7,2.6,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,366,Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,372,Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,376,Uganda,%,,,,,,,,,,,,,,,,,,,,,,,,9.8,6.5,3.0,7.2,2.2,2.3,2.9,4.1,2.2,4.2,2.1,2.2,4.2,6.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,377,Ukraine,%,,,,,,,,,,,,,,,,,,,,,,,,29.6,25.1,21.9,28.3,30.0,19.6,4.0,3.0,3.9,13.7,15.3,14.7,16.5,12.9,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,375,United Arab Emirates,%,,,,,,,,,,,,,,,,,,,,,,,,12.7,15.7,15.3,14.3,12.5,8.3,6.3,2.9,2.3,4.3,5.6,7.2,8.4,8.4,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,245,United Kingdom,%,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.6,2.6,2.5,1.9,1.0,0.9,0.9,1.6,3.5,4.0,4.0,3.7,3.5,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGCCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,382,Uruguay,%,,,,,,,,,,,,,,,,,,,,,,,,,12.4,33.9,14.3,4.7,3.6,3.7,1.1,0.5,3.8,2.4,1.5,1.3,1.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,526,US Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,380,USA,%,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.3,1.4,1.1,0.8,0.7,0.8,1.4,3.0,5.0,4.4,3.8,3.3,3.2,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,383,Uzbekistan,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.8,3.0,1.2,1.0,0.7,0.5,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,388,Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,384,Venezuela,%,,,,,,,,,,,,,,,,,,,,,,,,6.6,7.0,9.2,7.7,2.8,1.2,1.1,1.2,1.9,3.0,3.4,1.4,0.9,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,xxxxxxxxxxxxxxxxxxxxxxxGGGGGGGGGGGGGCxxxxxxxxxxxxxxxxx
133262,Bank Nonperforming Loans to Total Gross Loans,387,Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,392,Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,394,Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133262,Bank Nonperforming Loans to Total Gross Loans,397,Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
